search_evaluation_id,weighting,search_accuracy_pct,final_accuracy_pct,accuracy_delta_pp,search_mflops,final_mflops,final_route_accuracy_pct,underestimation_count,overestimation_count,dispatcher_checkpoint,selected_shufflenetv2_x0_5_count,selected_shufflenetv2_x0_5_fraction,selected_mobilenetv2_x0_5_count,selected_mobilenetv2_x0_5_fraction,selected_resnet56_count,selected_resnet56_fraction,selected_repvgg_a1_count,selected_repvgg_a1_fraction,final_pareto,catalog_interpolated_accuracy_pct,catalog_interpolated_margin_pp,above_catalog_interpolated_front,chromosome_json
1011,ISNS,91.7,91.05,-0.6500000000000061,31.2270895,30.618742,80.35,129,264,artifacts/cifar10/runs/pareto/final/dispatcher-01011.pt,1685,0.8425,315,0.1575,0,0.0,0,0.0,False,91.1213109518908,-0.07131095189080838,False,"[30.013447532038697,15.921712530856258,22.817556206391018,8.072100081294469,58.06810576668416,46.294345842966635,1.2232978441992088,81.17755205874681,2.7187942117138846,4.566235597676549,68.9228457177149,61.67949936997812,79.12549432152645,68.66953039788811,35.0919827027035,60.895380464729215,1.3541680858477392]"
1551,ISNS,91.7,91.05,-0.6500000000000061,31.2270895,30.618742,80.35,129,264,artifacts/cifar10/runs/pareto/final/dispatcher-01551.pt,1685,0.8425,315,0.1575,0,0.0,0,0.0,False,91.1213109518908,-0.07131095189080838,False,"[30.005507976295295,15.921712530856258,22.817556206391018,8.072100081294469,58.06810576668416,46.294345842966635,83.90642978471536,81.17755205874681,2.7187942117138846,4.566235597676549,31.587390212440557,62.45585506652287,80.61270442760883,68.66953039788811,35.06849274892863,60.895380464729215,1.3541680858477392]"
1079,ISNS,91.625,90.7,-0.924999999999998,31.1291945,30.674682000000004,79.7,133,273,artifacts/cifar10/runs/pareto/final/dispatcher-01079.pt,1683,0.8415,317,0.1585,0,0.0,0,0.0,False,91.12663755167613,-0.42663755167612294,False,"[60.11038733268103,16.244403268649776,32.971803057759594,46.12345191353782,60.58301510211993,54.448451548326574,40.49506155043549,1.420349881411692,1.5082351778803798,81.45145486414854,31.534940449141477,17.832441317956548,24.031144860931974,34.9166945574237,23.493598630022696,89.14620500211196,1.1910897905669708]"
1730,ISNS,91.725,91.14999999999999,-0.5750000000000033,32.0801745,31.597692000000002,79.2,124,292,artifacts/cifar10/runs/pareto/final/dispatcher-01730.pt,1650,0.825,350,0.175,0,0.0,0,0.0,True,91.21315110667771,-0.06315110667772217,False,"[60.04832066834825,27.79790091293821,65.9021047719358,12.501512373578615,97.33203226149581,69.34751537964979,32.84440063324966,37.710603795554974,1.478909489093482,30.21767843488389,81.10591604512476,39.74027334844135,0.17886178470178749,87.23406292280487,23.253762641263208,98.12522287834801,1.5568229554204356]"
901,ISNS,91.7875,90.8,-0.9874999999999967,32.9472445,32.185062,77.7,129,317,artifacts/cifar10/runs/pareto/final/dispatcher-00901.pt,1629,0.8145,371,0.1855,0,0.0,0,0.0,False,91.26689908562946,-0.46689908562946414,False,"[60.205952183701896,16.244403268649776,32.971803057759594,46.12345191353782,59.57953545627608,58.81217386042337,40.49506155043549,1.420349881411692,1.5082351778803798,84.6202274674827,31.537341685146576,38.58173098547776,24.031144860931974,34.9166945574237,23.493598630022696,89.14620500211196,1.1910798402112297]"
1664,ISNS,91.7875,90.8,-0.9874999999999967,32.9472445,32.185062,77.7,129,317,artifacts/cifar10/runs/pareto/final/dispatcher-01664.pt,1629,0.8145,371,0.1855,0,0.0,0,0.0,False,91.26689908562946,-0.46689908562946414,False,"[60.205952183701896,16.244403268649776,32.971803057759594,46.12345191353782,59.57953545627608,58.81217386042337,40.49506155043549,1.420349881411692,1.5082351778803798,84.6202274674827,31.537341685146576,38.58173098547776,24.031144860931974,34.9166945574237,23.493598630022696,89.14620500211196,1.1910798402112297]"
1813,ISNS,91.7875,90.8,-0.9874999999999967,32.9472445,32.185062,77.7,129,317,artifacts/cifar10/runs/pareto/final/dispatcher-01813.pt,1629,0.8145,371,0.1855,0,0.0,0,0.0,False,91.26689908562946,-0.46689908562946414,False,"[60.205952183701896,16.244403268649776,32.971803057759594,46.12345191353782,59.57953545627608,58.81217386042337,40.49506155043549,1.420349881411692,1.5082351778803798,84.6202274674827,31.537341685146576,38.58173098547776,24.031144860931974,34.9166945574237,23.493598630022696,89.14620500211196,1.1910798402112297]"
2217,ISNS,91.7875,90.8,-0.9874999999999967,32.9472445,32.185062,77.7,129,317,artifacts/cifar10/runs/pareto/final/dispatcher-02217.pt,1629,0.8145,371,0.1855,0,0.0,0,0.0,False,91.26689908562946,-0.46689908562946414,False,"[60.205952183701896,16.244403268649776,32.971803057759594,46.12345191353782,59.57953545627608,57.01981924368257,40.49506155043549,1.420349881411692,1.5082351778803798,84.6202274674827,31.537341685146576,38.58173098547776,24.031144860931974,34.9166945574237,23.493598630022696,89.14620500211196,1.1910798402112297]"
1258,ISNS,91.77499999999999,91.05,-0.7249999999999979,32.8947145,32.380852000000004,77.7,124,322,artifacts/cifar10/runs/pareto/final/dispatcher-01258.pt,1622,0.811,378,0.189,0,0.0,0,0.0,False,91.28459731835677,-0.23459731835677644,False,"[37.02857656174386,16.52024976385814,0.6930233641817516,10.527552697665831,61.90721165239817,74.24535336771422,33.1314834262678,37.052990891172726,1.0296650454535554,75.87550165142513,31.965376567885865,38.20162175990137,28.73254230275947,70.43096534802432,14.353059548978123,20.567380267470508,1.2273395252585528]"
1099,ISNS,91.85,91.05,-0.8000000000000007,34.0240895,33.443712000000005,76.1,120,358,artifacts/cifar10/runs/pareto/final/dispatcher-01099.pt,1584,0.792,416,0.208,0,0.0,0,0.0,False,91.37884424278776,-0.3288442427877669,False,"[60.205952183701896,20.56627053599526,20.909078948706444,10.043337393705599,59.54538847673102,74.15297749787378,40.49506155043549,76.25207150364452,1.5054492283904073,76.34385491153053,31.453581447383733,15.429978003628326,24.031144860931974,70.56798080842407,23.493598630022696,89.14620500211196,1.1787352433185947]"
482,ISNS,91.875,91.4,-0.4749999999999921,34.0380745,33.555592000000004,76.44999999999999,118,353,artifacts/cifar10/runs/pareto/final/dispatcher-00482.pt,1580,0.79,420,0.21,0,0.0,0,0.0,True,91.38859018737058,0.011409812629423755,True,"[29.437878713942617,15.921712530856258,2.378556123393618,9.288452127118973,94.70639669450614,46.31322132396639,4.577848252886874,79.20180946413876,17.63343497579604,3.8547927075079116,32.5777028081581,38.69836653548433,12.702469499194727,93.72105843061142,93.37730482072772,26.63408173996181,1.6615312229321593]"
1237,ISNS,91.8875,91.10000000000001,-0.7874999999999965,34.786272,34.142962000000004,74.8,120,384,artifacts/cifar10/runs/pareto/final/dispatcher-01237.pt,1559,0.7795,441,0.2205,0,0.0,0,0.0,False,91.4392291305934,-0.3392291305933952,False,"[31.981525809914064,16.48637995707938,22.798093641809167,8.654513303041146,97.18328078781664,6.75445270991011,1.1213651950121246,79.24474379540368,18.27516639880635,4.301332544689226,32.1987412631306,21.728719496935433,81.87267340692506,68.67175877573895,34.609551816969855,60.06746549380786,1.655956952419464]"
1510,ISNS,91.8875,91.10000000000001,-0.7874999999999965,34.786272,34.142962000000004,74.8,120,384,artifacts/cifar10/runs/pareto/final/dispatcher-01510.pt,1559,0.7795,441,0.2205,0,0.0,0,0.0,False,91.4392291305934,-0.3392291305933952,False,"[31.981525809914064,16.48637995707938,22.798093641809167,8.654513303041146,97.18328078781664,2.2427714732887534,1.1213651950121246,79.24474379540368,18.27516639880635,4.301332544689226,32.1987412631306,21.728719496935433,79.91311652020879,68.67175877573895,34.609551816969855,60.06746549380786,1.655956952419464]"
790,ISNS,91.95,91.3,-0.649999999999995,35.240784500000004,34.450632,75.0,117,383,artifacts/cifar10/runs/pareto/final/dispatcher-00790.pt,1548,0.774,452,0.226,0,0.0,0,0.0,False,91.46540769777869,-0.16540769777869002,False,"[29.517769103112936,14.365515124905603,21.948004438438886,8.072100081294469,92.28921035480428,46.27523432749967,2.641284914743771,81.23306203484155,2.7187942117138846,5.607222607738237,97.12073919249177,61.67949936997812,79.12549432152645,68.66953039788811,35.0919827027035,27.293121194008204,1.3809825527566533]"
2180,ISNS,91.95,91.3,-0.649999999999995,35.240784500000004,34.450632,75.0,117,383,artifacts/cifar10/runs/pareto/final/dispatcher-02180.pt,1548,0.774,452,0.226,0,0.0,0,0.0,False,91.46540769777869,-0.16540769777869002,False,"[29.517769103112936,14.365515124905603,21.948004438438886,8.072100081294469,92.28921035480428,46.27523432749967,2.641284914743771,81.23306203484155,2.7187942117138846,5.607222607738237,97.12073919249177,61.67949936997812,79.12549432152645,68.66953039788811,35.0919827027035,27.293121194008204,1.3809825527566533]"
2300,ISNS,91.95,91.3,-0.649999999999995,35.240784500000004,34.450632,75.0,117,383,artifacts/cifar10/runs/pareto/final/dispatcher-02300.pt,1548,0.774,452,0.226,0,0.0,0,0.0,False,91.46540769777869,-0.16540769777869002,False,"[29.517769103112936,14.365515124905603,21.948004438438886,8.072100081294469,92.28921035480428,46.27523432749967,2.641284914743771,81.23306203484155,2.7187942117138846,5.607222607738237,97.12073919249177,61.67949936997812,79.12549432152645,68.66953039788811,35.0919827027035,27.293121194008204,1.3809825527566533]"
2318,ISNS,91.95,91.3,-0.649999999999995,35.240784500000004,34.450632,75.0,117,383,artifacts/cifar10/runs/pareto/final/dispatcher-02318.pt,1548,0.774,452,0.226,0,0.0,0,0.0,False,91.46540769777869,-0.16540769777869002,False,"[29.517769103112936,14.365515124905603,21.948004438438886,8.072100081294469,92.28921035480428,46.27523432749967,2.641284914743771,81.23306203484155,2.7187942117138846,5.607222607738237,97.12073919249177,61.67949936997812,79.12549432152645,68.66953039788811,35.0919827027035,27.293121194008204,1.3809825527566533]"
2268,ISNS,92.07499999999999,91.14999999999999,-0.924999999999998,35.877102,34.982062,74.15,117,400,artifacts/cifar10/runs/pareto/final/dispatcher-02268.pt,1529,0.7645,471,0.2355,0,0.0,0,0.0,False,91.51007933804084,-0.3600793380408476,False,"[30.005507976295295,11.760993053031793,22.817556206391018,10.384239164306857,58.06810576668416,67.90659301844589,83.90642978471536,81.17755205874681,2.7187942117138846,4.566235597676549,25.583098992074497,21.098792676249396,80.02577343639047,71.12668934432556,31.31863166982022,25.60563887869616,1.3541680858477392]"
447,ISNS,92.1125,90.9,-1.2124999999999941,36.415524500000004,36.380562,71.0,124,456,artifacts/cifar10/runs/pareto/final/dispatcher-00447.pt,1479,0.7395,521,0.2605,0,0.0,0,0.0,False,91.6244694889885,-0.7244694889884897,False,"[60.04832066834825,2.4008486345763327,60.491522965611345,12.501512373578615,97.33203226149581,73.02411385660696,32.84440063324966,38.562142882721375,1.478909489093482,93.34715645190757,81.03460341648334,39.74027334844135,0.09418748019227241,87.23406292280487,23.058252109527555,98.34058655623159,1.5568229554204356]"
849,ISNS,92.1125,90.9,-1.2124999999999941,36.415524500000004,36.380562,71.0,124,456,artifacts/cifar10/runs/pareto/final/dispatcher-00849.pt,1479,0.7395,521,0.2605,0,0.0,0,0.0,False,91.6244694889885,-0.7244694889884897,False,"[60.04832066834825,2.4008486345763327,60.491522965611345,12.501512373578615,97.33203226149581,73.02411385660696,32.84440063324966,38.562142882721375,1.478909489093482,93.34715645190757,81.03460341648334,39.74027334844135,0.09418748019227241,87.23406292280487,23.058252109527555,98.34058655623159,1.5568229554204356]"
427,ISNS,92.125,91.3,-0.824999999999998,37.7440995,37.415452,70.55,111,478,artifacts/cifar10/runs/pareto/final/dispatcher-00427.pt,1442,0.721,558,0.279,0,0.0,0,0.0,False,91.70632183388994,-0.40632183388994747,False,"[31.981525809914064,16.48506766258237,36.46174804944805,8.654513303041146,97.30497735446282,6.75445270991011,83.02827487826542,79.04094311534399,17.73422749347964,4.301332544689226,32.1987412631306,19.904648046565228,81.87267340692506,68.67175877573895,86.17825629099953,60.06746549380786,1.6624945149252874]"
1180,ISNS,92.125,91.3,-0.824999999999998,37.7440995,37.415452,70.55,111,478,artifacts/cifar10/runs/pareto/final/dispatcher-01180.pt,1442,0.721,558,0.279,0,0.0,0,0.0,False,91.70632183388994,-0.40632183388994747,False,"[31.981525809914064,16.48506766258237,36.46174804944805,8.654513303041146,97.30497735446282,6.75445270991011,83.02827487826542,79.04094311534399,17.73422749347964,4.301332544689226,32.1987412631306,19.904648046565228,81.87267340692506,68.67175877573895,86.17825629099953,63.257902183475956,1.6624945149252874]"
1491,ISNS,92.125,91.3,-0.824999999999998,37.7440995,37.415452,70.55,111,478,artifacts/cifar10/runs/pareto/final/dispatcher-01491.pt,1442,0.721,558,0.279,0,0.0,0,0.0,False,91.70632183388994,-0.40632183388994747,False,"[31.981525809914064,16.48506766258237,36.46174804944805,8.654513303041146,97.30497735446282,6.75445270991011,83.02827487826542,79.04094311534399,17.73422749347964,4.301332544689226,32.1987412631306,19.904648046565228,81.87267340692506,68.67175877573895,86.17825629099953,60.06746549380786,1.6624945149252874]"
1729,ISNS,92.125,91.3,-0.824999999999998,37.7440995,37.415452,70.55,111,478,artifacts/cifar10/runs/pareto/final/dispatcher-01729.pt,1442,0.721,558,0.279,0,0.0,0,0.0,False,91.70632183388994,-0.40632183388994747,False,"[31.981525809914064,16.48506766258237,36.46174804944805,8.654513303041146,97.30497735446282,6.75445270991011,83.02827487826542,79.04094311534399,17.73422749347964,4.301332544689226,32.1987412631306,19.904648046565228,81.87267340692506,68.67175877573895,86.17825629099953,60.06746549380786,1.6624945149252874]"
1982,ISNS,92.125,91.3,-0.824999999999998,37.7440995,37.415452,70.55,111,478,artifacts/cifar10/runs/pareto/final/dispatcher-01982.pt,1442,0.721,558,0.279,0,0.0,0,0.0,False,91.70632183388994,-0.40632183388994747,False,"[31.981525809914064,16.48506766258237,36.46174804944805,8.654513303041146,97.30497735446282,4.496838617900902,83.02827487826542,79.04094311534399,17.73422749347964,4.301332544689226,32.1987412631306,19.904648046565228,81.87267340692506,68.67175877573895,86.17825629099953,60.06746549380786,1.6624945149252874]"
2109,ISNS,92.125,91.3,-0.824999999999998,37.7440995,37.415452,70.55,111,478,artifacts/cifar10/runs/pareto/final/dispatcher-02109.pt,1442,0.721,558,0.279,0,0.0,0,0.0,False,91.70632183388994,-0.40632183388994747,False,"[31.981525809914064,16.48506766258237,36.46174804944805,8.654513303041146,97.30497735446282,6.75445270991011,83.02827487826542,79.04094311534399,17.73422749347964,4.301332544689226,32.1987412631306,19.904648046565228,81.87267340692506,68.67175877573895,86.17825629099953,62.50766518281887,1.6624945149252874]"
2143,ISNS,92.125,91.3,-0.824999999999998,37.7440995,37.415452,70.55,111,478,artifacts/cifar10/runs/pareto/final/dispatcher-02143.pt,1442,0.721,558,0.279,0,0.0,0,0.0,False,91.70632183388994,-0.40632183388994747,False,"[31.981525809914064,16.48506766258237,36.46174804944805,8.654513303041146,97.30497735446282,6.75445270991011,83.02827487826542,79.04094311534399,17.73422749347964,4.301332544689226,32.1987412631306,19.904648046565228,81.87267340692506,68.67175877573895,86.17825629099953,60.06746549380786,1.6624945149252874]"
2414,INS,92.2875,91.35,-0.9375000000000022,38.108992,37.623272,72.5,118,432,artifacts/cifar10/runs/pareto/final/dispatcher-02414.pt,1494,0.747,489,0.2445,17,0.0085,0,0.0,False,91.72248566774682,-0.37248566774682956,False,"[59.44539763603591,15.97897024756527,0.5166255373547595,10.845144911892646,10.048644467944758,48.86904857988689,83.44064082255755,79.00028277333857,75.84887390662999,1.3444799282744953,30.64106828869783,37.04299080107487,77.0390076741465,71.33013986839836,39.070403114599294,60.895380464729215,0.8890856417018895]"
326,INS,92.3625,91.8,-0.5624999999999991,38.7535095,38.476932000000005,71.35000000000001,107,466,artifacts/cifar10/runs/pareto/final/dispatcher-00326.pt,1446,0.723,542,0.271,12,0.006,0,0.0,True,91.78795813331101,0.01204186668898899,True,"[31.963329602974127,15.921712530856258,2.350492685000405,8.072100081294469,58.06810576668416,46.294345842966635,83.10409784691376,81.404380400821,3.3587461530886653,4.566235597676549,30.900189394834307,38.59719170774341,79.72458952550026,69.10970673414418,24.834445462628118,60.895380464729215,0.8970012623617553]"
725,INS,92.3625,91.8,-0.5624999999999991,38.7535095,38.476932000000005,71.35000000000001,107,466,artifacts/cifar10/runs/pareto/final/dispatcher-00725.pt,1446,0.723,542,0.271,12,0.006,0,0.0,True,91.78795813331101,0.01204186668898899,True,"[31.963329602974127,15.921712530856258,2.350492685000405,8.072100081294469,58.06810576668416,46.294345842966635,83.10409784691376,81.404380400821,3.3587461530886653,4.566235597676549,30.900189394834307,38.59719170774341,79.72458952550026,69.10970673414418,24.834445462628118,60.895380464729215,0.8970012623617553]"
799,INS,92.3625,91.8,-0.5624999999999991,38.7535095,38.476932000000005,71.35000000000001,107,466,artifacts/cifar10/runs/pareto/final/dispatcher-00799.pt,1446,0.723,542,0.271,12,0.006,0,0.0,True,91.78795813331101,0.01204186668898899,True,"[31.963329602974127,15.921712530856258,2.350492685000405,8.072100081294469,58.06810576668416,46.294345842966635,83.10409784691376,81.404380400821,3.3587461530886653,4.566235597676549,30.900189394834307,38.59719170774341,79.72458952550026,69.10970673414418,24.834445462628118,60.895380464729215,0.8970012623617553]"
1260,INS,92.3625,91.8,-0.5624999999999991,38.7535095,38.476932000000005,71.35000000000001,107,466,artifacts/cifar10/runs/pareto/final/dispatcher-01260.pt,1446,0.723,542,0.271,12,0.006,0,0.0,True,91.78795813331101,0.01204186668898899,True,"[31.963329602974127,15.921712530856258,2.350492685000405,8.072100081294469,58.06810576668416,46.294345842966635,83.10409784691376,81.404380400821,3.3587461530886653,4.566235597676549,30.900189394834307,38.59719170774341,79.72458952550026,69.10970673414418,24.834445462628118,60.895380464729215,0.8970012623617553]"
1912,INS,92.3625,91.8,-0.5624999999999991,38.7535095,38.476932000000005,71.35000000000001,107,466,artifacts/cifar10/runs/pareto/final/dispatcher-01912.pt,1446,0.723,542,0.271,12,0.006,0,0.0,True,91.78795813331101,0.01204186668898899,True,"[31.306718072526213,15.921712530856258,2.350492685000405,8.072100081294469,58.06810576668416,46.24201162784034,83.10409784691376,81.404380400821,3.3587461530886653,4.566235597676549,30.900189394834307,38.59719170774341,79.72458952550026,69.10970673414418,92.32090095679666,60.895380464729215,0.1033910528763296]"
2162,INS,92.3625,91.8,-0.5624999999999991,38.7535095,38.476932000000005,71.35000000000001,107,466,artifacts/cifar10/runs/pareto/final/dispatcher-02162.pt,1446,0.723,542,0.271,12,0.006,0,0.0,True,91.78795813331101,0.01204186668898899,True,"[31.306718072526213,15.921712530856258,2.350492685000405,8.072100081294469,58.06810576668416,46.24201162784034,83.10409784691376,81.404380400821,3.3587461530886653,4.566235597676549,30.900189394834307,38.59719170774341,79.72458952550026,69.10970673414418,92.32090095679666,60.895380464729215,0.1033910528763296]"
2325,INS,92.3625,91.8,-0.5624999999999991,38.7535095,38.476932000000005,71.35000000000001,107,466,artifacts/cifar10/runs/pareto/final/dispatcher-02325.pt,1446,0.723,542,0.271,12,0.006,0,0.0,True,91.78795813331101,0.01204186668898899,True,"[31.306718072526213,15.921712530856258,2.350492685000405,8.072100081294469,58.06810576668416,46.24201162784034,83.10409784691376,81.404380400821,3.3587461530886653,4.566235597676549,30.900189394834307,38.59719170774341,79.72458952550026,69.10970673414418,92.32090095679666,60.895380464729215,0.1033910528763296]"
1392,INS,92.4875,91.5,-0.9874999999999967,40.8027145,40.477362,66.64999999999999,108,559,artifacts/cifar10/runs/pareto/final/dispatcher-01392.pt,1357,0.6785,636,0.318,7,0.0035,0,0.0,False,91.93586281741979,-0.43586281741978894,False,"[30.859652977921414,15.869653719726125,71.95219802037758,8.086563396909952,58.764824212959965,42.69187463803197,39.978061840344,7.856326632906317,17.42341382431192,9.725128688284254,31.075376399359637,57.945289499013896,81.18130969384703,71.44271591650758,14.759317074270967,58.48966015286829,0.09196305943105954]"
1489,INS,92.4875,91.5,-0.9874999999999967,40.8027145,40.477362,66.64999999999999,108,559,artifacts/cifar10/runs/pareto/final/dispatcher-01489.pt,1357,0.6785,636,0.318,7,0.0035,0,0.0,False,91.93586281741979,-0.43586281741978894,False,"[30.859652977921414,15.869653719726125,71.95219802037758,8.086563396909952,58.764824212959965,42.69187463803197,39.978061840344,7.856326632906317,17.42341382431192,9.725128688284254,31.075376399359637,52.961462457161744,81.18130969384703,71.44271591650758,14.759317074270967,58.48966015286829,0.09196305943105954]"
1957,INS,92.4875,91.5,-0.9874999999999967,40.8027145,40.477362,66.64999999999999,108,559,artifacts/cifar10/runs/pareto/final/dispatcher-01957.pt,1357,0.6785,636,0.318,7,0.0035,0,0.0,False,91.93586281741979,-0.43586281741978894,False,"[30.859652977921414,15.869653719726125,71.95219802037758,8.086563396909952,58.764824212959965,42.69187463803197,39.978061840344,7.856326632906317,17.42341382431192,9.725128688284254,31.075376399359637,57.945289499013896,81.18130969384703,71.44271591650758,14.759317074270967,58.48966015286829,0.09196305943105954]"
2263,INS,92.4875,91.5,-0.9874999999999967,40.8027145,40.477362,66.64999999999999,108,559,artifacts/cifar10/runs/pareto/final/dispatcher-02263.pt,1357,0.6785,636,0.318,7,0.0035,0,0.0,False,91.93586281741979,-0.43586281741978894,False,"[30.859652977921414,15.869653719726125,71.95219802037758,8.086563396909952,58.764824212959965,42.69187463803197,39.978061840344,7.856326632906317,17.42341382431192,9.725128688284254,31.075376399359637,57.945289499013896,81.18130969384703,71.44271591650758,14.759317074270967,58.48966015286829,0.09196305943105954]"
2258,INS,92.5875,92.10000000000001,-0.48749999999999627,45.763577,45.665222,60.050000000000004,94,705,artifacts/cifar10/runs/pareto/final/dispatcher-02258.pt,1189,0.5945,799,0.3995,12,0.006,0,0.0,True,92.2877776733834,-0.18777767338339402,False,"[31.306718072526213,24.4480702365837,0.4394859648435947,8.072100081294469,58.142667372158016,46.24201162784034,83.10409784691376,81.404380400821,3.3587461530886653,4.566235597676549,30.900189394834307,38.59719170774341,79.72458952550026,68.97772727824695,92.32090095679666,60.895380464729215,0.10121951022143044]"
971,INS,92.5,91.9,-0.6000000000000005,45.182854500000005,45.818712,60.0,97,703,artifacts/cifar10/runs/pareto/final/dispatcher-00971.pt,1194,0.597,791,0.3955,15,0.0075,0,0.0,False,92.29756980019476,-0.3975698001947592,False,"[31.963329602974127,15.921712530856258,2.3171080211561215,8.072021557523009,59.573304958350306,90.41128099670377,83.10409784691376,0.6371751702067314,3.3587461530886653,4.566235597676549,30.88676547160618,38.59719170774341,79.72458952550026,64.60372814917062,24.67481206838898,59.55329321266691,0.9154151534365906]"
1274,INS,92.60000000000001,91.85,-0.7500000000000062,46.1909245,46.463172,57.550000000000004,94,755,artifacts/cifar10/runs/pareto/final/dispatcher-01274.pt,1136,0.568,859,0.4295,5,0.0025,0,0.0,False,92.33832921522044,-0.48832921522044614,False,"[31.963329602974127,15.977521792561447,19.72900472296783,12.5501622605098,58.02823345722686,46.294345842966635,83.10409784691376,80.75898945803118,3.3587461530886653,6.0484476320128095,30.900189394834307,38.69610820573393,79.22189734890478,69.97884464806987,24.834445462628118,60.895380464729215,0.3941097493298344]"
592,INS,92.63749999999999,91.95,-0.6874999999999964,46.984487,46.868852,56.599999999999994,94,774,artifacts/cifar10/runs/pareto/final/dispatcher-00592.pt,1118,0.559,878,0.439,4,0.002,0,0.0,False,92.3636978453167,-0.4136978453166904,False,"[32.37246171587681,23.431427428210117,3.1248695559139748,84.43247806178584,56.99884756733696,72.52676668766158,96.52378994003388,69.769992708262,4.554095263150103,4.566235597676549,9.165945174220507,38.69836653548433,78.00001400218451,69.10941423647883,7.141702015448704,60.895380464729215,0.853569280014683]"
1109,INS,92.65,91.95,-0.7000000000000006,48.0298945,47.736152000000004,54.949999999999996,92,809,artifacts/cifar10/runs/pareto/final/dispatcher-01109.pt,1080,0.54,918,0.459,2,0.001,0,0.0,False,92.41720461993526,-0.4672046199352593,False,"[30.947362413562004,25.094392467423823,56.05433972768863,8.41149878359273,55.36245075908906,71.72645531684222,84.13699466675689,66.7683932312332,16.769586777558906,2.4076136153005296,32.26106793228531,40.18345411246281,65.03063764984688,37.75987914803778,24.954185350737834,70.69257493610698,0.8009695014583249]"
318,INS,92.75,92.45,-0.30000000000000027,48.256432000000004,48.980012,54.75,84,821,artifacts/cifar10/runs/pareto/final/dispatcher-00318.pt,1060,0.53,931,0.4655,9,0.0045,0,0.0,True,92.4922696655339,-0.042269665533893885,False,"[59.74652428748634,15.85576945553714,71.95219802037758,8.086563396909952,58.96670401580724,42.69187463803197,39.978061840344,7.856326632906317,17.85995632018655,4.566235597676549,24.124205436037293,19.287062891397795,81.63841236594169,71.44271591650758,93.17033799724747,58.48966015286829,0.09196305943105954]"
870,INS,92.75,92.45,-0.30000000000000027,48.256432000000004,48.980012,54.75,84,821,artifacts/cifar10/runs/pareto/final/dispatcher-00870.pt,1060,0.53,931,0.4655,9,0.0045,0,0.0,True,92.4922696655339,-0.042269665533893885,False,"[59.74652428748634,15.85576945553714,71.95219802037758,8.086563396909952,58.96670401580724,42.69187463803197,39.978061840344,7.856326632906317,17.85995632018655,4.566235597676549,24.124205436037293,19.287062891397795,81.63841236594169,71.44271591650758,93.17033799724747,58.48966015286829,0.09196305943105954]"
973,INS,92.75,92.45,-0.30000000000000027,48.256432000000004,48.980012,54.75,84,821,artifacts/cifar10/runs/pareto/final/dispatcher-00973.pt,1060,0.53,931,0.4655,9,0.0045,0,0.0,True,92.4922696655339,-0.042269665533893885,False,"[59.74652428748634,15.85576945553714,71.95219802037758,8.086563396909952,58.96670401580724,42.69187463803197,39.978061840344,7.856326632906317,17.85995632018655,4.566235597676549,24.124205436037293,19.287062891397795,81.63841236594169,71.44271591650758,93.17033799724747,58.48966015286829,0.09196305943105954]"
1513,INS,92.75,92.45,-0.30000000000000027,48.256432000000004,48.980012,54.75,84,821,artifacts/cifar10/runs/pareto/final/dispatcher-01513.pt,1060,0.53,931,0.4655,9,0.0045,0,0.0,True,92.4922696655339,-0.042269665533893885,False,"[59.74652428748634,15.85576945553714,71.95219802037758,8.086563396909952,58.96670401580724,42.69187463803197,39.978061840344,7.856326632906317,17.85995632018655,4.566235597676549,24.124205436037293,19.287062891397795,81.63841236594169,71.44271591650758,93.17033799724747,58.48966015286829,0.09196305943105954]"
1589,INS,92.8125,92.0,-0.8124999999999938,50.561237,50.686872,50.2,89,907,artifacts/cifar10/runs/pareto/final/dispatcher-01589.pt,978,0.489,1019,0.5095,3,0.0015,0,0.0,False,92.59223072508169,-0.5922307250816914,False,"[31.961443126380345,16.48506766258237,2.5931343993514666,8.071512694957582,57.73456086866562,6.75445270991011,83.1039073504449,81.39707027841428,2.7557739282218296,3.927768388866495,32.1837058734765,20.576208914349415,81.8575676767562,68.66648765746662,24.25458459697128,60.06746549380786,0.9064613413158984]"
2181,INS,92.8625,91.9,-0.9624999999999995,51.043719499999995,51.777472,48.6,89,939,artifacts/cifar10/runs/pareto/final/dispatcher-02181.pt,946,0.473,1049,0.5245,5,0.0025,0,0.0,False,92.6543534500934,-0.7543534500933902,False,"[32.73712254658004,16.48506766258237,3.379687197871,7.045297794358824,59.549499584113036,6.75445270991011,83.128331648443,80.70549319796051,18.693524955024078,3.927768388866495,48.014535228529844,19.78761422861158,81.8575676767562,34.19592950233313,24.25458459697128,60.06746549380786,0.9064613413158984]"
1786,INS,92.875,92.05,-0.824999999999998,52.358367,53.064322000000004,46.5,84,986,artifacts/cifar10/runs/pareto/final/dispatcher-01786.pt,893,0.4465,1104,0.552,3,0.0015,0,0.0,False,92.72599362898714,-0.6759936289871433,False,"[31.624712230841087,25.018710542105065,2.8510006806461057,7.9827241047529105,58.06810576668416,44.97200892232945,83.10409784691376,76.77227927018131,2.2710362492118605,4.59703852218452,30.900189394834307,72.44092624438177,64.71647990947802,69.10970673414418,25.534364722550134,60.07987360364683,0.8970012623617553]"
